ncsClCd,compeUnitName,level
2002020214,전송시스템구축 공사,3
2002020215,전송시스템 기본설계,4
2002020301,무선통신망구축 기본계획,5
2002020302,무선통신망구축 기본설계,4
2002020303,무선통신망구축 실시설계,4
2002020304,무선통신망구축 장비발주,3
2002020306,무선통신망 시험,2
2002020307,무선통신망 구축감리,5
2002020308,무선통신망 기술기준적용,4
2002020309,무선통신망구축 운용지원,3
2002020310,무선통신망구축 유지보수,3
2002020311,무선통신 전파환경 분석,4
2002020312,안테나계 설비 설계,4
2002020313,무선통신 설비 설계,4
2002020314,이동통신 중계기 설치 준비,3
2002020315,이동통신 중계기 설치,3
2002020316,5G 액세스 네트워크 구축,3
2002020401,위성통신망 설계,5
2002020402,위성통신망 시공,4
2002020403,위성통신망 감리,5
2002020404,위성체 관제,4
2002020406,지구국 시설 유지보수,4
2002020407,위성통신망 사업관리,4
2002020408,위성지구국 운용,3
2002020409,위성중계기 운용,3
2002020501,IoT통신망 요구사항 분석,5
2002020502,IoT통신망 표준 및 기술기준 활용,4
2002020503,IoT통신망 공사 감리,5
2002020504,IoT통신망 전원설비 기술분석,4
2002020505,IoT통신망 LPWAN 기술분석,3
2002020506,IoT통신망 LPWAN 설계,4
2002020507,IoT통신망 LPWAN 공사,3
2002020508,IoT통신망 LPWAN 운용,3
2002020509,IoT통신망 LoWPAN 기술분석,3
2002020510,IoT통신망 LoWPAN 설계,4
2002020511,IoT통신망 LoWPAN 공사,3
2002020512,IoT통신망 LoWPAN 운용,3
2002020513,IoT통신망 보안관리,4
2002020601,공공안전통신망구축 기획,5
2002020602,공공안전통신망 표준운영절차 수립,5
2002020603,공공안전통신망 설계,4
2002020604,공공안전통신망 시공,3
2002020605,공공안전통신망 운용,3
2002020606,공공안전통신망 정보보안관리,5
2002020607,공공안전통신망 시험,2
2002020608,공공안전통신망 유지보수,3
2002020609,공공안전통신망 품질관리,4
2002020610,공공안전통신 서비스 플랫폼 구축,5
2002030101,영업계획 수립,6
2002030102,회선개통,2
2002030103,운용보전계획수립,5
2002030104,서비스 품질관리,3
2002030105,운용관리,3
2002030106,고장처리,2
2002030107,시설관리,5
2002030108,서비스 요금관리,5
2002030109,개인고객관리,3
2002030110,기업고객관리,4
2002030201,전용회선서비스 사업계획 수립,7
2002030202,전용회선서비스 상품개발,6
2002030203,전용회선서비스 영업관리,6
2002030204,전용회선서비스 제안관리,5
2002030205,전용회선서비스 회선개통,4
2002030206,전용회선서비스 회선망 운영관리,4
2002030207,전용회선서비스 보안관리,6
2002030208,전용회선서비스 유지보수관리,3
2002030209,전용회선서비스 장애관리,3
2002030210,전용회선서비스 기술지원,5
2002030301,사업 관리 수립,7
2002030302,운용 보전 계획 수립,6
2002030303,시스템 관리,6
2002030304,라우팅 관리,6
2002030305,소프트웨어 운용관리,5
2002030306,시스템 점검,4
2002030307,시스템 장애 처리,3
2002030308,서비스 고장 수리,2
2002030309,고장 접수 처리,2
2002030310,회선 개통,2
2002030311,예비품 운용관리,2
2002030401,부가네트워크서비스 인프라 구성관리,5
2002030402,부가네트워크서비스 상품 기획관리,5
2002030403,부가네트워크서비스 영업관리,5
2002030404,부가네트워크서비스 회선개통,3
2002030405,부가네트워크서비스 운영관리,4
2002030406,부가네트워크서비스 보안관리,6
2002030407,부가네트워크서비스 유지보수관리,3
2002030408,부가네트워크서비스 장애관리,3
2002030409,부가네트워크서비스 기술지원,5
2002030410,부가네트워크서비스 사업전략 기획,6
2002030501,전보서비스 기획,4
2002030502,전보서비스 마케팅,4
2002030503,전보서비스 영업관리,3
2002030504,전보서비스 콜센터 운용,3
2002030505,전보서비스 접수,2
2002030506,전보서비스 송수신,2
2002030507,전보서비스 시설 운용,3
2002030508,전보서비스 배달,2
2002030511,전보서비스 사업지원,4
2002030601,이동통신서비스 기획,6
2002030605,이동통신서비스 운용,3
2002030611,이동통신서비스 개발,5
2002030612,이동통신서비스 품질관리,4
2002030613,이동통신서비스 보안관리,5
2002030614,이동통신서비스 사업지원,3
2002030615,이동통신서비스 고객지원,2
2002030616,이동통신서비스 시험,3
2002030701,콘텐츠사용자서비스 기획,6
2002030702,콘텐츠사용자서비스 환경분석,4
2002030703,콘텐츠사용자서비스 마케팅,4
2002030704,콘텐츠사용자서비스 계획수립,5
2002030705,콘텐츠사용자서비스 개통관리,3
2002030706,콘텐츠사용자서비스 운영관리,4
2002030707,콘텐츠사용자서비스 품질관리,4
2002030708,콘텐츠사용자서비스 과금관리,3
2002030709,콘텐츠사용자서비스 장애관리,4
2002030710,콘텐츠사용자서비스 고객지원관리,4
2002030801,콘텐츠네트워크서비스 기획,6
2002030802,콘텐츠네트워크서비스 영업관리,5
2002030803,콘텐츠네트워크서비스 고객관리,3
2002030804,콘텐츠네트워크서비스 품질관리,4
2002030805,콘텐츠네트워크서비스시스템 분석,5
2002030806,콘텐츠네트워크서비스시스템 설계,5
2002030807,콘텐츠네트워크서비스시스템 구축,4
2002030808,콘텐츠네트워크서비스시스템 운영,4
2002030809,콘텐츠네트워크서비스시스템 유지보수,3
2002030810,콘텐츠네트워크서비스시스템 보안관리,4
2002030901,무선초고속인터넷서비스 기획,7
2002030902,무선초고속인터넷서비스 설계,5
2002030903,무선초고속인터넷서비스 관리,5
2002030904,무선초고속인터넷서비스 마케팅,6
2002030905,무선초고속인터넷서비스 운영,3
2002030906,무선초고속인터넷서비스 기술,5
2002030907,무선초고속인터넷서비스 표준,4
2002030908,무선초고속인터넷서비스 보호,5
2002030909,무선초고속인터넷서비스 규제대응,5
2002030910,무선초고속인터넷서비스 현장지원,3
2002031008,주파수공용통신 시스템 점검,3
2002031009,주파수공용통신 시스템 보안관리,4
2002031011,주파수공용통신 서비스 관리계획,4
2002031012,주파수공용통신 시스템 운용,3
2002031013,주파수공용통신 시스템 장애처리,3
2002031014,주파수공용통신 상황관제,3
2002031101,무선호출메시징서비스 기획,5
2002031102,무선호출메시징서비스 설계,4
2002031103,무선호출메시징 네트워크 구축,4
2002031104,무선호출메시징 네트워크 운용,3
2002031105,무선호출메시징 네트워크 유지보수,4
2002031106,무선호출메시징 네트워크 최적화,5
2002031107,무선호출메시징서비스 관리,4
2002031108,무선호출메시징서비스 장애복구,5
2002031109,무선호출메시징서비스 개선,4
2002031110,무선호출메시징서비스 마케팅,6
2002031201,위성통신서비스 기획,5
2002031202,위성통신서비스 개발,4
2002031208,위성통신서비스 보안관리,3
2002031211,위성통신서비스 성능시험,3
2002031212,위성통신설비 기능검사,3
2002031213,위성통신시스템 유지보수,3
2002031214,위성통신서비스 사업관리,4
2002031215,위성통신서비스 품질관리,4
2002031303,IoT융합서비스 디바이스 개발,4
2002031304,IoT융합서비스 플랫폼 개발,5
2002031308,IoT융합서비스 품질관리,4
2002031309,IoT융합서비스 마케팅관리,4
2002031311,IoT융합서비스 업무분석,5
2002031312,IoT융합서비스 네트워크 개발,4
2002031313,IoT융합서비스 소프트웨어 개발,4
2002031314,IoT융합서비스 정보시스템 운용,3
2002031315,IoT융합서비스 운영관리,3
2002031316,IoT융합서비스 보안 관리,4
2002031401,인터넷지원서비스 신청관리,3
2002031403,인터넷지원서비스 품질관리,4
2002031404,인터넷 망 장애관리,3
2002031405,인터넷지원서비스 이용자지원관리,4
2002031407,인터넷서비스 기반설비 관리,5
2002031408,인터넷지원서비스 상품 기획 관리,5
2002031410,인터넷지원서비스 과금 관리,3
2002031411,인터넷지원서비스 개통관리지원,3
2002031501,부가통신응용중계서비스 기획,5
2002031502,부가통신응용중계서비스 설계,5
2002031503,부가통신응용중계서비스 구현,4
2002031504,부가통신응용중계서비스 영업관리,4
2002031505,부가통신응용중계서비스 개통,3
2002031506,부가통신응용중계서비스 모니터링,3
2002031507,부가통신응용중계서비스 유지보수,3
2002031508,부가통신응용중계서비스 인프라관리,4
2002031509,부가통신응용중계서비스 고객서비스,3
2002031510,부가통신응용중계서비스 교육,4
2002031601,서비스 기획,5
2002031602,서비스 마케팅 계획,5
2002031603,서비스 체계관리,5
2002031604,서비스 개발,5
2002031605,서비스 설치,2
2002031606,서비스 시험,3
2002031607,서비스 개통,2
2002031608,서비스 운용,3
2002031609,시스템 운영,4
2002031610,서비스 품질관리,5
2002031701,무선데이터통신서비스 기획,6
2002031702,무선데이터통신서비스 마케팅 계획,5
2002031703,무선데이터통신서비스 시스템 개발,4
2002031704,무선데이터통신서비스 시스템 구매,3
2002031705,무선데이터통신서비스 시스템 시공,2
2002031706,무선데이터통신서비스 시스템 운용,2
2002031707,무선데이터통신서비스 시스템 유지보수,3
2002031708,무선데이터통신서비스 시스템 품질관리,3
2002031709,무선데이터통신서비스 시스템 교육훈련,2
2002031710,무선데이터통신서비스 시스템 보안,4
2002031801,디지털비지니스지원서비스 플랫폼 기획,4
2002031804,디지털비지니스지원서비스 플랫폼 운용관리,3
2002031805,디지털비지니스지원서비스 플랫폼 보안관리,4
2002031806,디지털비지니스지원서비스 환경 분석,3
2002031807,디지털비지니스지원서비스 고객사 영업,4
2002031811,디지털비지니스지원서비스 제작,3
2002031812,디지털비지니스지원서비스 운영,3
2002031814,디지털비지니스지원서비스 효과 분석,4
2002031815,디지털비지니스지원서비스 사후관리,4
2002031816,디지털비지니스지원서비스 플랫폼 설계,4
2002031817,디지털비지니스지원서비스 미디어 전략수립,4
2002031901,실감형통신서비스 기획,6
2002031902,실감형통신서비스 사업관리,4
2002031903,실감형통신서비스 설계,5
2002031904,실감형통신서비스 구축,4
2002031905,실감형통신서비스 운용,3
2002031906,실감형통신서비스 보안관리,5
2002031907,실감형통신서비스 품질관리,3
2002031908,실감형통신서비스 유지보수,2
2002031909,실감형통신서비스 고객관리,3
2002031910,실감형통신서비스 단말기 관리,2
2002040102,가상현실 시스템 설계,4
2002040104,영상 소스 후반 작업,3
2002040107,오디오 소스 후반 작업,3
2002040108,가상현실 응용프로그래밍,4
2002040109,네트워크 프로그래밍,4
2002040110,가상현실 콘텐츠 배포,3
2002040111,가상현실 콘텐츠 UI/UX 시스템 기획,3
2002040112,가상현실 콘텐츠 제작관리,5
2002040113,가상현실 콘텐츠 기획,3
2002040114,CG 소스 후반 작업,3
2002040201,실감콘텐츠 촬영 기획,5
2002040203,실감콘텐츠 촬영 디자인,4
2002040204,실감콘텐츠 촬영계획 수립,4
2002040205,실감콘텐츠 촬영장비 운용,3
2002040206,포토그래매트리 촬영,4
2002040207,레이저스캔,4
2002040208,360도 VR 촬영,4
2002040210,실감콘텐츠 최적화,5
2002040301,증강현실 콘텐츠 기획,5
2002040302,증강현실 UI/UX 설계,4
2002040306,증강현실 제작 리소스 최적화,4
2002040307,증강현실 콘텐츠 개발,5
2002040308,증강현실 콘텐츠 서버 구축,3
2002040309,증강현실 콘텐츠 데이터 관리,3
2002040310,증강현실 제작 리소스 개발,3
2002040311,증강현실 실시간 서비스,4
2003010101,중계방송기획,7
2003010102,중계방송시스템구축,6
2003010103,중계전송망운용,6
2003010104,중계방송영상제작,5
2003010105,중계방송음향제작,5
2003010106,중계방송조명,5
2003010107,중계방송카메라운용,5
2003010108,중계방송녹화,4
2003010109,중계방송시스템관리,6
2003010110,중계방송차량관리,3
2003010111,특수중계방송,6
2003010201,방송품질관리기획,7
2003010202,방송영상품질관리,5
2003010203,방송음향품질관리,5
2003010204,방송데이터품질관리,5
2003010205,방송콘텐츠저장품질관리,5
2003010206,방송콘텐츠코덱품질관리,6
2003010207,방송제작리소스품질관리,5
2003010208,방송신호 분배·송출품질관리,5
2003010209,방송종합품질관리,6
2003010210,방송품질 법·제도관리,5
2003020101,라디오 방송 기술 기획,7
2003020102,라디오 방송 기술 관리,7
2003020103,라디오 방송 스튜디오 제작 기술,5
2003020104,라디오 방송 중계 제작 기술,5
2003020105,라디오 방송 방송통신융합 시스템 운용,4
2003020106,라디오 방송 송출 기술,6
2003020107,라디오 방송 송신 기술,6
2003020108,라디오 방송 망 운용,6
2003020109,라디오 방송 시스템 관리,6
2003020110,라디오 방송 기술 연구 개발,6
2003020201,TV방송 기술기획,7
2003020202,TV방송 기술감독,6
2003020203,TV방송 영상·녹화,5
2003020204,TV방송 음향·녹음,5
2003020205,TV방송 조명,5
2003020206,TV방송 종합편집,6
2003020207,TV방송 중계,6
2003020208,TV방송 송출,5
2003020209,TV방송 회선운용,5
2003020210,TV방송 송신기술,6
2003020211,UHDTV 방송기술,5
2003020301,DMB 서비스 기획,6
2003020302,지상파DMB 연구개발,6
